nombre,p,p_densidad,min_cant_nodos,max_cant_nodos,step_nodos,cant_nodos,nro_intento,cant_intentos,tiempo_ns
random-710-nodos-18,0.5,0.3,20,1000,10,710,18,20,1699840145
random-690-nodos-13,0.5,0.3,20,1000,10,690,13,20,1549527508
random-520-nodos-3,0.5,0.3,20,1000,10,520,3,20,679481651
random-270-nodos-8,0.5,0.3,20,1000,10,270,8,20,107530945
random-350-nodos-16,0.5,0.3,20,1000,10,350,16,20,216624364
random-200-nodos-9,0.5,0.3,20,1000,10,200,9,20,49494843
random-360-nodos-13,0.5,0.3,20,1000,10,360,13,20,237888439
random-150-nodos-2,0.5,0.3,20,1000,10,150,2,20,24400543
random-760-nodos-2,0.5,0.3,20,1000,10,760,2,20,2074856134
random-570-nodos-8,0.5,0.3,20,1000,10,570,8,20,885747620
random-910-nodos-9,0.5,0.3,20,1000,10,910,9,20,3590084530
random-310-nodos-6,0.5,0.3,20,1000,10,310,6,20,156272488
random-950-nodos-18,0.5,0.3,20,1000,10,950,18,20,4031810731
random-290-nodos-5,0.5,0.3,20,1000,10,290,5,20,128620656
random-490-nodos-17,0.5,0.3,20,1000,10,490,17,20,560715505
random-900-nodos-8,0.5,0.3,20,1000,10,900,8,20,3414631546
random-410-nodos-14,0.5,0.3,20,1000,10,410,14,20,346688655
random-900-nodos-4,0.5,0.3,20,1000,10,900,4,20,3452352885
random-20-nodos-2,0.5,0.3,20,1000,10,20,2,20,4158155
random-760-nodos-0,0.5,0.3,20,1000,10,760,0,20,2087007456
random-330-nodos-11,0.5,0.3,20,1000,10,330,11,20,187787111
random-640-nodos-4,0.5,0.3,20,1000,10,640,4,20,1248758256
random-360-nodos-19,0.5,0.3,20,1000,10,360,19,20,236458651
random-930-nodos-8,0.5,0.3,20,1000,10,930,8,20,3787622212
random-430-nodos-11,0.5,0.3,20,1000,10,430,11,20,392578236
random-510-nodos-7,0.5,0.3,20,1000,10,510,7,20,639387737
random-210-nodos-17,0.5,0.3,20,1000,10,210,17,20,55908400
random-600-nodos-0,0.5,0.3,20,1000,10,600,0,20,1037306062
random-640-nodos-16,0.5,0.3,20,1000,10,640,16,20,1235691049
random-630-nodos-9,0.5,0.3,20,1000,10,630,9,20,1189440059
random-70-nodos-16,0.5,0.3,20,1000,10,70,16,20,6634155
random-300-nodos-16,0.5,0.3,20,1000,10,300,16,20,140807357
random-30-nodos-13,0.5,0.3,20,1000,10,30,13,20,4125095
random-910-nodos-11,0.5,0.3,20,1000,10,910,11,20,3582680536
random-790-nodos-18,0.5,0.3,20,1000,10,790,18,20,2339785414
random-230-nodos-4,0.5,0.3,20,1000,10,230,4,20,74272051
random-870-nodos-9,0.5,0.3,20,1000,10,870,9,20,3081489692
random-860-nodos-13,0.5,0.3,20,1000,10,860,13,20,2979964585
random-310-nodos-2,0.5,0.3,20,1000,10,310,2,20,155628235
random-60-nodos-13,0.5,0.3,20,1000,10,60,13,20,5653464
random-640-nodos-9,0.5,0.3,20,1000,10,640,9,20,1250554021
random-770-nodos-9,0.5,0.3,20,1000,10,770,9,20,2152045270
random-960-nodos-5,0.5,0.3,20,1000,10,960,5,20,4181961686
random-20-nodos-6,0.5,0.3,20,1000,10,20,6,20,4090652
random-190-nodos-16,0.5,0.3,20,1000,10,190,16,20,43579106
random-780-nodos-18,0.5,0.3,20,1000,10,780,18,20,2249817142
random-520-nodos-17,0.5,0.3,20,1000,10,520,17,20,670657539
random-290-nodos-19,0.5,0.3,20,1000,10,290,19,20,131056064
random-80-nodos-3,0.5,0.3,20,1000,10,80,3,20,7495734
random-740-nodos-19,0.5,0.3,20,1000,10,740,19,20,1914339388
random-70-nodos-2,0.5,0.3,20,1000,10,70,2,20,6516822
random-600-nodos-3,0.5,0.3,20,1000,10,600,3,20,1018115218
random-610-nodos-8,0.5,0.3,20,1000,10,610,8,20,1076878122
random-850-nodos-11,0.5,0.3,20,1000,10,850,11,20,2960904917
random-370-nodos-14,0.5,0.3,20,1000,10,370,14,20,258248459
random-180-nodos-16,0.5,0.3,20,1000,10,180,16,20,37811502
random-590-nodos-1,0.5,0.3,20,1000,10,590,1,20,977873560
random-190-nodos-3,0.5,0.3,20,1000,10,190,3,20,44798633
random-930-nodos-14,0.5,0.3,20,1000,10,930,14,20,3809758106
random-40-nodos-5,0.5,0.3,20,1000,10,40,5,20,4606050
random-270-nodos-2,0.5,0.3,20,1000,10,270,2,20,104979896
random-520-nodos-0,0.5,0.3,20,1000,10,520,0,20,669479086
random-330-nodos-13,0.5,0.3,20,1000,10,330,13,20,186491447
random-410-nodos-6,0.5,0.3,20,1000,10,410,6,20,341629522
random-900-nodos-10,0.5,0.3,20,1000,10,900,10,20,3449219416
random-730-nodos-14,0.5,0.3,20,1000,10,730,14,20,1862883169
random-380-nodos-6,0.5,0.3,20,1000,10,380,6,20,274223760
random-50-nodos-12,0.5,0.3,20,1000,10,50,12,20,5102482
random-20-nodos-8,0.5,0.3,20,1000,10,20,8,20,3900135
random-570-nodos-3,0.5,0.3,20,1000,10,570,3,20,888079367
random-210-nodos-16,0.5,0.3,20,1000,10,210,16,20,58265092
random-480-nodos-3,0.5,0.3,20,1000,10,480,3,20,536420709
random-640-nodos-10,0.5,0.3,20,1000,10,640,10,20,1238262678
random-720-nodos-3,0.5,0.3,20,1000,10,720,3,20,1763879649
random-240-nodos-5,0.5,0.3,20,1000,10,240,5,20,78013530
random-470-nodos-13,0.5,0.3,20,1000,10,470,13,20,500127112
random-770-nodos-16,0.5,0.3,20,1000,10,770,16,20,2165287691
random-540-nodos-5,0.5,0.3,20,1000,10,540,5,20,753417628
random-350-nodos-12,0.5,0.3,20,1000,10,350,12,20,221290176
random-660-nodos-11,0.5,0.3,20,1000,10,660,11,20,1364379244
random-170-nodos-4,0.5,0.3,20,1000,10,170,4,20,34644796
random-520-nodos-6,0.5,0.3,20,1000,10,520,6,20,670631591
random-460-nodos-13,0.5,0.3,20,1000,10,460,13,20,467631680
random-140-nodos-9,0.5,0.3,20,1000,10,140,9,20,22820560
random-470-nodos-7,0.5,0.3,20,1000,10,470,7,20,498520358
random-620-nodos-10,0.5,0.3,20,1000,10,620,10,20,1139705299
random-160-nodos-0,0.5,0.3,20,1000,10,160,0,20,28956941
random-240-nodos-0,0.5,0.3,20,1000,10,240,0,20,81203285
random-310-nodos-9,0.5,0.3,20,1000,10,310,9,20,157551928
random-680-nodos-17,0.5,0.3,20,1000,10,680,17,20,1490253014
random-350-nodos-5,0.5,0.3,20,1000,10,350,5,20,219131302
random-310-nodos-13,0.5,0.3,20,1000,10,310,13,20,156962607
random-490-nodos-4,0.5,0.3,20,1000,10,490,4,20,565440471
random-250-nodos-8,0.5,0.3,20,1000,10,250,8,20,87227956
random-660-nodos-14,0.5,0.3,20,1000,10,660,14,20,1363137184
random-160-nodos-18,0.5,0.3,20,1000,10,160,18,20,29580279
random-440-nodos-12,0.5,0.3,20,1000,10,440,12,20,413525661
random-430-nodos-7,0.5,0.3,20,1000,10,430,7,20,387871950
random-390-nodos-18,0.5,0.3,20,1000,10,390,18,20,296560158
random-330-nodos-3,0.5,0.3,20,1000,10,330,3,20,185998978
random-260-nodos-0,0.5,0.3,20,1000,10,260,0,20,95076769
random-490-nodos-18,0.5,0.3,20,1000,10,490,18,20,560578354
random-810-nodos-12,0.5,0.3,20,1000,10,810,12,20,2492820044
random-730-nodos-2,0.5,0.3,20,1000,10,730,2,20,1855648136
random-540-nodos-18,0.5,0.3,20,1000,10,540,18,20,764806920
random-320-nodos-18,0.5,0.3,20,1000,10,320,18,20,170713966
random-460-nodos-16,0.5,0.3,20,1000,10,460,16,20,473300637
random-360-nodos-4,0.5,0.3,20,1000,10,360,4,20,238601010
random-90-nodos-3,0.5,0.3,20,1000,10,90,3,20,8866294
random-610-nodos-4,0.5,0.3,20,1000,10,610,4,20,1090454988
random-340-nodos-6,0.5,0.3,20,1000,10,340,6,20,205231434
random-880-nodos-18,0.5,0.3,20,1000,10,880,18,20,3248576797
random-160-nodos-16,0.5,0.3,20,1000,10,160,16,20,29308603
random-630-nodos-18,0.5,0.3,20,1000,10,630,18,20,1178224272
random-790-nodos-6,0.5,0.3,20,1000,10,790,6,20,2351935021
random-140-nodos-19,0.5,0.3,20,1000,10,140,19,20,21005423
random-750-nodos-0,0.5,0.3,20,1000,10,750,0,20,2003099451
random-760-nodos-17,0.5,0.3,20,1000,10,760,17,20,2068152400
random-240-nodos-14,0.5,0.3,20,1000,10,240,14,20,79227943
random-390-nodos-13,0.5,0.3,20,1000,10,390,13,20,294409460
random-630-nodos-2,0.5,0.3,20,1000,10,630,2,20,1183127670
random-440-nodos-2,0.5,0.3,20,1000,10,440,2,20,414419534
random-880-nodos-0,0.5,0.3,20,1000,10,880,0,20,3205225638
random-310-nodos-16,0.5,0.3,20,1000,10,310,16,20,157241372
random-800-nodos-0,0.5,0.3,20,1000,10,800,0,20,2416845629
random-960-nodos-12,0.5,0.3,20,1000,10,960,12,20,4165115121
random-230-nodos-9,0.5,0.3,20,1000,10,230,9,20,71586837
random-180-nodos-2,0.5,0.3,20,1000,10,180,2,20,37825042
random-120-nodos-0,0.5,0.3,20,1000,10,120,0,20,16035800
random-960-nodos-0,0.5,0.3,20,1000,10,960,0,20,4193466759
random-590-nodos-14,0.5,0.3,20,1000,10,590,14,20,975147765
random-80-nodos-7,0.5,0.3,20,1000,10,80,7,20,8169307
random-970-nodos-16,0.5,0.3,20,1000,10,970,16,20,4306837630
random-900-nodos-17,0.5,0.3,20,1000,10,900,17,20,3450311951
random-520-nodos-9,0.5,0.3,20,1000,10,520,9,20,669213525
random-900-nodos-18,0.5,0.3,20,1000,10,900,18,20,3453384676
random-740-nodos-4,0.5,0.3,20,1000,10,740,4,20,1903290120
random-400-nodos-4,0.5,0.3,20,1000,10,400,4,20,317216478
random-960-nodos-6,0.5,0.3,20,1000,10,960,6,20,4161431127
random-430-nodos-5,0.5,0.3,20,1000,10,430,5,20,385919457
random-930-nodos-4,0.5,0.3,20,1000,10,930,4,20,3778230807
random-760-nodos-8,0.5,0.3,20,1000,10,760,8,20,2074639764
random-150-nodos-11,0.5,0.3,20,1000,10,150,11,20,25046759
random-650-nodos-16,0.5,0.3,20,1000,10,650,16,20,1306339877
random-100-nodos-12,0.5,0.3,20,1000,10,100,12,20,10808977
random-750-nodos-16,0.5,0.3,20,1000,10,750,16,20,1990027744
random-360-nodos-0,0.5,0.3,20,1000,10,360,0,20,237054651
random-20-nodos-3,0.5,0.3,20,1000,10,20,3,20,3934455
random-650-nodos-7,0.5,0.3,20,1000,10,650,7,20,1307321510
random-990-nodos-0,0.5,0.3,20,1000,10,990,0,20,4596243021
random-460-nodos-1,0.5,0.3,20,1000,10,460,1,20,473379075
random-970-nodos-3,0.5,0.3,20,1000,10,970,3,20,4314870150
random-720-nodos-15,0.5,0.3,20,1000,10,720,15,20,1765485275
random-340-nodos-9,0.5,0.3,20,1000,10,340,9,20,200413416
random-60-nodos-18,0.5,0.3,20,1000,10,60,18,20,5432181
random-520-nodos-19,0.5,0.3,20,1000,10,520,19,20,654541668
random-950-nodos-16,0.5,0.3,20,1000,10,950,16,20,4021562423
random-220-nodos-0,0.5,0.3,20,1000,10,220,0,20,62897472
random-470-nodos-14,0.5,0.3,20,1000,10,470,14,20,497319172
random-310-nodos-14,0.5,0.3,20,1000,10,310,14,20,157163687
random-270-nodos-10,0.5,0.3,20,1000,10,270,10,20,108179868
random-220-nodos-15,0.5,0.3,20,1000,10,220,15,20,65606533
random-100-nodos-8,0.5,0.3,20,1000,10,100,8,20,11315494
random-130-nodos-17,0.5,0.3,20,1000,10,130,17,20,20322186
random-770-nodos-1,0.5,0.3,20,1000,10,770,1,20,2174200211
random-190-nodos-12,0.5,0.3,20,1000,10,190,12,20,44965347
random-480-nodos-12,0.5,0.3,20,1000,10,480,12,20,530484726
random-780-nodos-11,0.5,0.3,20,1000,10,780,11,20,2277445034
random-190-nodos-6,0.5,0.3,20,1000,10,190,6,20,54176876
random-350-nodos-11,0.5,0.3,20,1000,10,350,11,20,222344826
random-240-nodos-4,0.5,0.3,20,1000,10,240,4,20,82830865
random-170-nodos-8,0.5,0.3,20,1000,10,170,8,20,32320846
random-520-nodos-13,0.5,0.3,20,1000,10,520,13,20,674569699
random-110-nodos-11,0.5,0.3,20,1000,10,110,11,20,14093684
random-630-nodos-14,0.5,0.3,20,1000,10,630,14,20,1183102326
random-230-nodos-15,0.5,0.3,20,1000,10,230,15,20,71855384
random-330-nodos-12,0.5,0.3,20,1000,10,330,12,20,187864397
random-750-nodos-7,0.5,0.3,20,1000,10,750,7,20,1997632425
random-470-nodos-11,0.5,0.3,20,1000,10,470,11,20,510191060
random-300-nodos-12,0.5,0.3,20,1000,10,300,12,20,144164416
random-110-nodos-13,0.5,0.3,20,1000,10,110,13,20,12828409
random-390-nodos-6,0.5,0.3,20,1000,10,390,6,20,299227357
random-990-nodos-19,0.5,0.3,20,1000,10,990,19,20,4574028313
random-990-nodos-4,0.5,0.3,20,1000,10,990,4,20,4605277159
random-680-nodos-7,0.5,0.3,20,1000,10,680,7,20,1502565754
random-30-nodos-5,0.5,0.3,20,1000,10,30,5,20,4298896
random-410-nodos-16,0.5,0.3,20,1000,10,410,16,20,380614602
random-730-nodos-3,0.5,0.3,20,1000,10,730,3,20,1834550828
random-780-nodos-6,0.5,0.3,20,1000,10,780,6,20,2266121960
random-130-nodos-7,0.5,0.3,20,1000,10,130,7,20,18326359
random-770-nodos-15,0.5,0.3,20,1000,10,770,15,20,2158979809
random-380-nodos-14,0.5,0.3,20,1000,10,380,14,20,354683868
random-320-nodos-14,0.5,0.3,20,1000,10,320,14,20,171789602
random-110-nodos-16,0.5,0.3,20,1000,10,110,16,20,14545931
random-650-nodos-18,0.5,0.3,20,1000,10,650,18,20,1325575053
random-120-nodos-16,0.5,0.3,20,1000,10,120,16,20,15684023
random-790-nodos-10,0.5,0.3,20,1000,10,790,10,20,2328910125
random-530-nodos-0,0.5,0.3,20,1000,10,530,0,20,812426066
random-540-nodos-13,0.5,0.3,20,1000,10,540,13,20,889054035
random-890-nodos-17,0.5,0.3,20,1000,10,890,17,20,3343367956
random-790-nodos-9,0.5,0.3,20,1000,10,790,9,20,2324375270
random-950-nodos-9,0.5,0.3,20,1000,10,950,9,20,4053980828
random-980-nodos-12,0.5,0.3,20,1000,10,980,12,20,4389984285
random-220-nodos-12,0.5,0.3,20,1000,10,220,12,20,62579687
random-100-nodos-19,0.5,0.3,20,1000,10,100,19,20,12924965
random-230-nodos-10,0.5,0.3,20,1000,10,230,10,20,75491807
random-630-nodos-16,0.5,0.3,20,1000,10,630,16,20,1188232018
random-260-nodos-19,0.5,0.3,20,1000,10,260,19,20,96718254
random-460-nodos-3,0.5,0.3,20,1000,10,460,3,20,470880522
random-500-nodos-19,0.5,0.3,20,1000,10,500,19,20,606198139
random-550-nodos-8,0.5,0.3,20,1000,10,550,8,20,817325150
random-530-nodos-18,0.5,0.3,20,1000,10,530,18,20,715911102
random-890-nodos-10,0.5,0.3,20,1000,10,890,10,20,3356321490
random-200-nodos-19,0.5,0.3,20,1000,10,200,19,20,48566706
random-850-nodos-18,0.5,0.3,20,1000,10,850,18,20,2939122221
random-320-nodos-19,0.5,0.3,20,1000,10,320,19,20,171890697
random-380-nodos-12,0.5,0.3,20,1000,10,380,12,20,273899378
random-670-nodos-18,0.5,0.3,20,1000,10,670,18,20,1429487569
random-920-nodos-9,0.5,0.3,20,1000,10,920,9,20,3692844405
random-710-nodos-10,0.5,0.3,20,1000,10,710,10,20,1692148649
random-830-nodos-17,0.5,0.3,20,1000,10,830,17,20,2699318779
random-440-nodos-18,0.5,0.3,20,1000,10,440,18,20,421302505
random-920-nodos-5,0.5,0.3,20,1000,10,920,5,20,3680955551
random-260-nodos-11,0.5,0.3,20,1000,10,260,11,20,96359106
random-750-nodos-10,0.5,0.3,20,1000,10,750,10,20,1999560497
random-50-nodos-9,0.5,0.3,20,1000,10,50,9,20,5344471
random-60-nodos-16,0.5,0.3,20,1000,10,60,16,20,6236582
random-600-nodos-2,0.5,0.3,20,1000,10,600,2,20,1037897805
random-50-nodos-6,0.5,0.3,20,1000,10,50,6,20,5004302
random-150-nodos-13,0.5,0.3,20,1000,10,150,13,20,25434665
random-970-nodos-12,0.5,0.3,20,1000,10,970,12,20,4254097760
random-480-nodos-18,0.5,0.3,20,1000,10,480,18,20,528778933
random-870-nodos-4,0.5,0.3,20,1000,10,870,4,20,3158932692
random-560-nodos-0,0.5,0.3,20,1000,10,560,0,20,831287266
random-450-nodos-13,0.5,0.3,20,1000,10,450,13,20,442159428
random-700-nodos-19,0.5,0.3,20,1000,10,700,19,20,1667100887
random-480-nodos-1,0.5,0.3,20,1000,10,480,1,20,532640058
random-530-nodos-14,0.5,0.3,20,1000,10,530,14,20,702930724
random-890-nodos-19,0.5,0.3,20,1000,10,890,19,20,3364097218
random-160-nodos-7,0.5,0.3,20,1000,10,160,7,20,29046991
random-490-nodos-19,0.5,0.3,20,1000,10,490,19,20,563541541
random-220-nodos-10,0.5,0.3,20,1000,10,220,10,20,63063158
random-940-nodos-4,0.5,0.3,20,1000,10,940,4,20,3938198585
random-800-nodos-10,0.5,0.3,20,1000,10,800,10,20,2438929900
random-400-nodos-18,0.5,0.3,20,1000,10,400,18,20,320684798
random-670-nodos-2,0.5,0.3,20,1000,10,670,2,20,1422245277
random-660-nodos-1,0.5,0.3,20,1000,10,660,1,20,1403784544
random-650-nodos-15,0.5,0.3,20,1000,10,650,15,20,1295799482
random-440-nodos-0,0.5,0.3,20,1000,10,440,0,20,413326156
random-910-nodos-19,0.5,0.3,20,1000,10,910,19,20,3604448283
random-880-nodos-2,0.5,0.3,20,1000,10,880,2,20,3221130222
random-800-nodos-12,0.5,0.3,20,1000,10,800,12,20,2459216823
random-400-nodos-6,0.5,0.3,20,1000,10,400,6,20,317355157
random-70-nodos-4,0.5,0.3,20,1000,10,70,4,20,6469404
random-330-nodos-4,0.5,0.3,20,1000,10,330,4,20,188072927
random-300-nodos-15,0.5,0.3,20,1000,10,300,15,20,141685922
random-760-nodos-18,0.5,0.3,20,1000,10,760,18,20,2076481672
random-720-nodos-6,0.5,0.3,20,1000,10,720,6,20,1771477634
random-600-nodos-5,0.5,0.3,20,1000,10,600,5,20,1094178127
random-800-nodos-19,0.5,0.3,20,1000,10,800,19,20,2410775519
random-490-nodos-5,0.5,0.3,20,1000,10,490,5,20,563501598
random-80-nodos-11,0.5,0.3,20,1000,10,80,11,20,7655240
random-230-nodos-2,0.5,0.3,20,1000,10,230,2,20,72729826
random-730-nodos-6,0.5,0.3,20,1000,10,730,6,20,1847544804
random-970-nodos-13,0.5,0.3,20,1000,10,970,13,20,4294486142
random-220-nodos-5,0.5,0.3,20,1000,10,220,5,20,62580490
random-650-nodos-11,0.5,0.3,20,1000,10,650,11,20,1301577510
random-220-nodos-18,0.5,0.3,20,1000,10,220,18,20,62739448
random-620-nodos-7,0.5,0.3,20,1000,10,620,7,20,1140500674
random-920-nodos-14,0.5,0.3,20,1000,10,920,14,20,3683464372
random-910-nodos-10,0.5,0.3,20,1000,10,910,10,20,3592312171
random-20-nodos-15,0.5,0.3,20,1000,10,20,15,20,3922519
random-250-nodos-12,0.5,0.3,20,1000,10,250,12,20,91162276
random-510-nodos-17,0.5,0.3,20,1000,10,510,17,20,626007167
random-810-nodos-1,0.5,0.3,20,1000,10,810,1,20,2540081477
random-810-nodos-16,0.5,0.3,20,1000,10,810,16,20,2523376519
random-930-nodos-1,0.5,0.3,20,1000,10,930,1,20,3853898478
random-550-nodos-5,0.5,0.3,20,1000,10,550,5,20,798388921
random-910-nodos-15,0.5,0.3,20,1000,10,910,15,20,3584049537
random-50-nodos-0,0.5,0.3,20,1000,10,50,0,20,4942728
random-20-nodos-1,0.5,0.3,20,1000,10,20,1,20,3944494
random-110-nodos-8,0.5,0.3,20,1000,10,110,8,20,17131192
random-570-nodos-13,0.5,0.3,20,1000,10,570,13,20,882865379
random-390-nodos-16,0.5,0.3,20,1000,10,390,16,20,296411293
random-340-nodos-14,0.5,0.3,20,1000,10,340,14,20,202740695
random-970-nodos-15,0.5,0.3,20,1000,10,970,15,20,4275244337
random-860-nodos-8,0.5,0.3,20,1000,10,860,8,20,3113972893
random-110-nodos-7,0.5,0.3,20,1000,10,110,7,20,13018937
random-30-nodos-7,0.5,0.3,20,1000,10,30,7,20,4543951
random-220-nodos-6,0.5,0.3,20,1000,10,220,6,20,62287900
random-130-nodos-10,0.5,0.3,20,1000,10,130,10,20,17722619
random-220-nodos-1,0.5,0.3,20,1000,10,220,1,20,62744315
random-310-nodos-12,0.5,0.3,20,1000,10,310,12,20,160348040
random-20-nodos-14,0.5,0.3,20,1000,10,20,14,20,3868773
random-620-nodos-19,0.5,0.3,20,1000,10,620,19,20,1141933663
random-110-nodos-1,0.5,0.3,20,1000,10,110,1,20,13141116
random-500-nodos-17,0.5,0.3,20,1000,10,500,17,20,592846945
random-160-nodos-5,0.5,0.3,20,1000,10,160,5,20,31723144
random-950-nodos-2,0.5,0.3,20,1000,10,950,2,20,4037291656
random-750-nodos-19,0.5,0.3,20,1000,10,750,19,20,2024360713
random-820-nodos-6,0.5,0.3,20,1000,10,820,6,20,2621595165
random-600-nodos-16,0.5,0.3,20,1000,10,600,16,20,1028423882
random-700-nodos-16,0.5,0.3,20,1000,10,700,16,20,1634182775
random-340-nodos-15,0.5,0.3,20,1000,10,340,15,20,202436687
random-290-nodos-18,0.5,0.3,20,1000,10,290,18,20,134575874
random-960-nodos-2,0.5,0.3,20,1000,10,960,2,20,4155874722
random-80-nodos-6,0.5,0.3,20,1000,10,80,6,20,7729251
random-980-nodos-4,0.5,0.3,20,1000,10,980,4,20,4415103727
random-680-nodos-11,0.5,0.3,20,1000,10,680,11,20,1485663723
random-70-nodos-18,0.5,0.3,20,1000,10,70,18,20,6767999
random-580-nodos-8,0.5,0.3,20,1000,10,580,8,20,943308896
random-890-nodos-16,0.5,0.3,20,1000,10,890,16,20,3322323159
random-660-nodos-7,0.5,0.3,20,1000,10,660,7,20,1367790175
random-690-nodos-6,0.5,0.3,20,1000,10,690,6,20,1569698451
random-930-nodos-18,0.5,0.3,20,1000,10,930,18,20,3778536395
random-950-nodos-14,0.5,0.3,20,1000,10,950,14,20,4054385055
random-180-nodos-4,0.5,0.3,20,1000,10,180,4,20,40467701
random-990-nodos-2,0.5,0.3,20,1000,10,990,2,20,4594466547
random-810-nodos-4,0.5,0.3,20,1000,10,810,4,20,2518755276
random-850-nodos-5,0.5,0.3,20,1000,10,850,5,20,2929473633
random-890-nodos-0,0.5,0.3,20,1000,10,890,0,20,3351941825
random-610-nodos-16,0.5,0.3,20,1000,10,610,16,20,1089175910
random-550-nodos-16,0.5,0.3,20,1000,10,550,16,20,790580387
random-240-nodos-9,0.5,0.3,20,1000,10,240,9,20,77481743
random-780-nodos-10,0.5,0.3,20,1000,10,780,10,20,2254350955
random-570-nodos-1,0.5,0.3,20,1000,10,570,1,20,888291373
random-380-nodos-17,0.5,0.3,20,1000,10,380,17,20,275045230
random-380-nodos-11,0.5,0.3,20,1000,10,380,11,20,273705220
random-140-nodos-2,0.5,0.3,20,1000,10,140,2,20,21293749
random-450-nodos-1,0.5,0.3,20,1000,10,450,1,20,446631792
random-70-nodos-14,0.5,0.3,20,1000,10,70,14,20,6823905
random-170-nodos-2,0.5,0.3,20,1000,10,170,2,20,35578637
random-190-nodos-4,0.5,0.3,20,1000,10,190,4,20,44955411
random-820-nodos-11,0.5,0.3,20,1000,10,820,11,20,2627267210
random-900-nodos-11,0.5,0.3,20,1000,10,900,11,20,3438318361
random-150-nodos-16,0.5,0.3,20,1000,10,150,16,20,24617935
random-910-nodos-0,0.5,0.3,20,1000,10,910,0,20,3566070194
random-590-nodos-2,0.5,0.3,20,1000,10,590,2,20,978922456
random-700-nodos-1,0.5,0.3,20,1000,10,700,1,20,1632134368
random-630-nodos-10,0.5,0.3,20,1000,10,630,10,20,1208350824
random-330-nodos-16,0.5,0.3,20,1000,10,330,16,20,186009598
random-620-nodos-11,0.5,0.3,20,1000,10,620,11,20,1141194422
random-670-nodos-7,0.5,0.3,20,1000,10,670,7,20,1421344679
random-650-nodos-1,0.5,0.3,20,1000,10,650,1,20,1323161082
random-40-nodos-18,0.5,0.3,20,1000,10,40,18,20,4786246
random-340-nodos-17,0.5,0.3,20,1000,10,340,17,20,204993324
random-220-nodos-13,0.5,0.3,20,1000,10,220,13,20,65176191
random-160-nodos-6,0.5,0.3,20,1000,10,160,6,20,28607945
random-710-nodos-1,0.5,0.3,20,1000,10,710,1,20,1702114471
random-360-nodos-18,0.5,0.3,20,1000,10,360,18,20,240191060
random-20-nodos-19,0.5,0.3,20,1000,10,20,19,20,3989793
random-50-nodos-7,0.5,0.3,20,1000,10,50,7,20,5211886
random-130-nodos-0,0.5,0.3,20,1000,10,130,0,20,20058265
random-770-nodos-2,0.5,0.3,20,1000,10,770,2,20,2164229170
random-800-nodos-3,0.5,0.3,20,1000,10,800,3,20,2488245848
random-580-nodos-14,0.5,0.3,20,1000,10,580,14,20,941885329
random-150-nodos-9,0.5,0.3,20,1000,10,150,9,20,25186742
random-760-nodos-16,0.5,0.3,20,1000,10,760,16,20,2069566040
random-160-nodos-4,0.5,0.3,20,1000,10,160,4,20,31925060
random-530-nodos-12,0.5,0.3,20,1000,10,530,12,20,707711646
random-600-nodos-6,0.5,0.3,20,1000,10,600,6,20,1027303762
random-620-nodos-4,0.5,0.3,20,1000,10,620,4,20,1168745125
random-80-nodos-2,0.5,0.3,20,1000,10,80,2,20,7601333
random-620-nodos-16,0.5,0.3,20,1000,10,620,16,20,1131470477
random-580-nodos-1,0.5,0.3,20,1000,10,580,1,20,937369098
random-750-nodos-11,0.5,0.3,20,1000,10,750,11,20,2007890428
random-920-nodos-19,0.5,0.3,20,1000,10,920,19,20,3680490674
random-920-nodos-13,0.5,0.3,20,1000,10,920,13,20,3716682794
random-160-nodos-9,0.5,0.3,20,1000,10,160,9,20,29105921
random-950-nodos-3,0.5,0.3,20,1000,10,950,3,20,4058720977
random-680-nodos-6,0.5,0.3,20,1000,10,680,6,20,1491044713
random-310-nodos-19,0.5,0.3,20,1000,10,310,19,20,154783097
random-990-nodos-1,0.5,0.3,20,1000,10,990,1,20,4547499642
random-700-nodos-12,0.5,0.3,20,1000,10,700,12,20,1633992098
random-150-nodos-14,0.5,0.3,20,1000,10,150,14,20,24714650
random-850-nodos-17,0.5,0.3,20,1000,10,850,17,20,2898559780
random-280-nodos-9,0.5,0.3,20,1000,10,280,9,20,116582033
random-340-nodos-3,0.5,0.3,20,1000,10,340,3,20,201546941
random-290-nodos-17,0.5,0.3,20,1000,10,290,17,20,131167202
random-540-nodos-6,0.5,0.3,20,1000,10,540,6,20,752826990
random-660-nodos-3,0.5,0.3,20,1000,10,660,3,20,1391173811
random-540-nodos-8,0.5,0.3,20,1000,10,540,8,20,743031406
random-790-nodos-4,0.5,0.3,20,1000,10,790,4,20,2337924145
random-470-nodos-15,0.5,0.3,20,1000,10,470,15,20,502640471
random-910-nodos-1,0.5,0.3,20,1000,10,910,1,20,3605227048
random-770-nodos-13,0.5,0.3,20,1000,10,770,13,20,2152409343
random-830-nodos-7,0.5,0.3,20,1000,10,830,7,20,2754957701
random-780-nodos-3,0.5,0.3,20,1000,10,780,3,20,2270025615
random-920-nodos-18,0.5,0.3,20,1000,10,920,18,20,3696339409
random-990-nodos-10,0.5,0.3,20,1000,10,990,10,20,4563542349
random-470-nodos-12,0.5,0.3,20,1000,10,470,12,20,500891894
random-920-nodos-12,0.5,0.3,20,1000,10,920,12,20,3759292668
random-690-nodos-2,0.5,0.3,20,1000,10,690,2,20,1570818493
