nombre,n,p,p_densidad,cant_densidades,nro_intento,cant_intentos,tiempo_ns
random-0.35035035035035034-pdens-4,200,0.5,0.35035035035035034,1000,4,5,66394718
random-0.08308308308308308-pdens-0,200,0.5,0.08308308308308308,1000,0,5,37893708
random-0.36736736736736736-pdens-4,200,0.5,0.36736736736736736,1000,4,5,57738177
random-0.45145145145145144-pdens-0,200,0.5,0.45145145145145144,1000,0,5,75103259
random-0.9179179179179179-pdens-1,200,0.5,0.9179179179179179,1000,1,5,69437181
random-0.5275275275275275-pdens-0,200,0.5,0.5275275275275275,1000,0,5,74662167
random-0.6586586586586587-pdens-0,200,0.5,0.6586586586586587,1000,0,5,83735669
random-0.8628628628628628-pdens-3,200,0.5,0.8628628628628628,1000,3,5,77034913
random-0.1891891891891892-pdens-0,200,0.5,0.1891891891891892,1000,0,5,58304794
random-0.955955955955956-pdens-3,200,0.5,0.955955955955956,1000,3,5,100545914
random-0.3533533533533533-pdens-3,200,0.5,0.3533533533533533,1000,3,5,66558696
random-0.6426426426426426-pdens-4,200,0.5,0.6426426426426426,1000,4,5,61952333
random-0.5765765765765766-pdens-2,200,0.5,0.5765765765765766,1000,2,5,68385533
random-0.980980980980981-pdens-3,200,0.5,0.980980980980981,1000,3,5,94837088
random-0.5725725725725725-pdens-1,200,0.5,0.5725725725725725,1000,1,5,65044948
random-0.1841841841841842-pdens-4,200,0.5,0.1841841841841842,1000,4,5,52331735
random-0.2832832832832833-pdens-2,200,0.5,0.2832832832832833,1000,2,5,52384192
random-0.5955955955955956-pdens-2,200,0.5,0.5955955955955956,1000,2,5,72913795
random-0.7167167167167167-pdens-3,200,0.5,0.7167167167167167,1000,3,5,76196516
random-0.5285285285285285-pdens-3,200,0.5,0.5285285285285285,1000,3,5,66178684
random-0.7757757757757757-pdens-0,200,0.5,0.7757757757757757,1000,0,5,92477947
random-0.7797797797797797-pdens-3,200,0.5,0.7797797797797797,1000,3,5,65273205
random-0.8078078078078078-pdens-3,200,0.5,0.8078078078078078,1000,3,5,66915605
random-0.6016016016016016-pdens-4,200,0.5,0.6016016016016016,1000,4,5,64425821
random-0.6556556556556556-pdens-4,200,0.5,0.6556556556556556,1000,4,5,84982681
random-0.11811811811811812-pdens-2,200,0.5,0.11811811811811812,1000,2,5,49281113
random-0.5795795795795796-pdens-3,200,0.5,0.5795795795795796,1000,3,5,65819061
random-0.2752752752752753-pdens-3,200,0.5,0.2752752752752753,1000,3,5,67013441
random-0.996996996996997-pdens-3,200,0.5,0.996996996996997,1000,3,5,75442401
random-0.4674674674674675-pdens-4,200,0.5,0.4674674674674675,1000,4,5,64100969
random-0.5425425425425425-pdens-3,200,0.5,0.5425425425425425,1000,3,5,64274057
random-0.6426426426426426-pdens-3,200,0.5,0.6426426426426426,1000,3,5,72370088
random-0.4824824824824825-pdens-0,200,0.5,0.4824824824824825,1000,0,5,79860385
random-0.13113113113113112-pdens-0,200,0.5,0.13113113113113112,1000,0,5,51248196
random-0.9059059059059059-pdens-4,200,0.5,0.9059059059059059,1000,4,5,93831437
random-0.1931931931931932-pdens-0,200,0.5,0.1931931931931932,1000,0,5,53735594
random-0.8778778778778779-pdens-1,200,0.5,0.8778778778778779,1000,1,5,67669090
random-0.25925925925925924-pdens-1,200,0.5,0.25925925925925924,1000,1,5,48551202
random-0.6996996996996997-pdens-0,200,0.5,0.6996996996996997,1000,0,5,84869908
random-0.9359359359359359-pdens-4,200,0.5,0.9359359359359359,1000,4,5,102905546
random-0.02002002002002002-pdens-4,200,0.5,0.02002002002002002,1000,4,5,14026253
random-0.9479479479479479-pdens-4,200,0.5,0.9479479479479479,1000,4,5,70641385
random-0.48848848848848847-pdens-1,200,0.5,0.48848848848848847,1000,1,5,75617503
random-0.0890890890890891-pdens-4,200,0.5,0.0890890890890891,1000,4,5,41257605
random-0.5905905905905906-pdens-2,200,0.5,0.5905905905905906,1000,2,5,60517877
random-0.4944944944944945-pdens-1,200,0.5,0.4944944944944945,1000,1,5,74803128
random-0.3033033033033033-pdens-1,200,0.5,0.3033033033033033,1000,1,5,63420867
random-0.6566566566566566-pdens-2,200,0.5,0.6566566566566566,1000,2,5,81525371
random-0.2122122122122122-pdens-1,200,0.5,0.2122122122122122,1000,1,5,56261691
random-0.09009009009009009-pdens-3,200,0.5,0.09009009009009009,1000,3,5,36792357
random-0.5575575575575575-pdens-3,200,0.5,0.5575575575575575,1000,3,5,60606908
random-0.7307307307307307-pdens-3,200,0.5,0.7307307307307307,1000,3,5,73666156
random-0.21621621621621623-pdens-2,200,0.5,0.21621621621621623,1000,2,5,52799574
random-0.11911911911911911-pdens-0,200,0.5,0.11911911911911911,1000,0,5,46329551
random-0.5195195195195195-pdens-2,200,0.5,0.5195195195195195,1000,2,5,78568618
random-0.5445445445445445-pdens-4,200,0.5,0.5445445445445445,1000,4,5,63557355
random-0.6646646646646647-pdens-1,200,0.5,0.6646646646646647,1000,1,5,75398405
random-0.7067067067067067-pdens-4,200,0.5,0.7067067067067067,1000,4,5,82481433
random-0.9069069069069069-pdens-3,200,0.5,0.9069069069069069,1000,3,5,84680303
random-0.1041041041041041-pdens-1,200,0.5,0.1041041041041041,1000,1,5,43430957
random-0.13213213213213212-pdens-1,200,0.5,0.13213213213213212,1000,1,5,49387504
random-0.6016016016016016-pdens-1,200,0.5,0.6016016016016016,1000,1,5,78793211
random-0.26326326326326327-pdens-2,200,0.5,0.26326326326326327,1000,2,5,49063464
random-0.8648648648648649-pdens-1,200,0.5,0.8648648648648649,1000,1,5,95632060
random-0.3973973973973974-pdens-3,200,0.5,0.3973973973973974,1000,3,5,53483190
random-0.4984984984984985-pdens-4,200,0.5,0.4984984984984985,1000,4,5,73789213
random-0.4124124124124124-pdens-2,200,0.5,0.4124124124124124,1000,2,5,64753920
random-0.011011011011011011-pdens-3,200,0.5,0.011011011011011011,1000,3,5,6266042
random-0.0980980980980981-pdens-1,200,0.5,0.0980980980980981,1000,1,5,39026506
random-0.5435435435435435-pdens-1,200,0.5,0.5435435435435435,1000,1,5,65954207
random-0.16916916916916916-pdens-2,200,0.5,0.16916916916916916,1000,2,5,51748054
random-0.8348348348348348-pdens-0,200,0.5,0.8348348348348348,1000,0,5,70953045
random-0.8728728728728729-pdens-2,200,0.5,0.8728728728728729,1000,2,5,75154531
random-0.4994994994994995-pdens-4,200,0.5,0.4994994994994995,1000,4,5,78367763
random-0.8278278278278278-pdens-0,200,0.5,0.8278278278278278,1000,0,5,85884694
random-0.23923923923923923-pdens-0,200,0.5,0.23923923923923923,1000,0,5,54442260
random-0.8888888888888888-pdens-4,200,0.5,0.8888888888888888,1000,4,5,99988430
random-0.988988988988989-pdens-1,200,0.5,0.988988988988989,1000,1,5,87684188
random-0.024024024024024024-pdens-0,200,0.5,0.024024024024024024,1000,0,5,14243455
random-0.7957957957957957-pdens-2,200,0.5,0.7957957957957957,1000,2,5,82354721
random-0.7937937937937938-pdens-0,200,0.5,0.7937937937937938,1000,0,5,88425085
random-0.008008008008008008-pdens-4,200,0.5,0.008008008008008008,1000,4,5,5245083
random-0.2072072072072072-pdens-4,200,0.5,0.2072072072072072,1000,4,5,55755553
random-0.7557557557557557-pdens-0,200,0.5,0.7557557557557557,1000,0,5,75109294
random-0.28928928928928926-pdens-4,200,0.5,0.28928928928928926,1000,4,5,51801278
random-0.7827827827827828-pdens-4,200,0.5,0.7827827827827828,1000,4,5,88978000
random-0.07207207207207207-pdens-4,200,0.5,0.07207207207207207,1000,4,5,36927553
random-0.5005005005005005-pdens-3,200,0.5,0.5005005005005005,1000,3,5,57700308
random-0.5335335335335335-pdens-3,200,0.5,0.5335335335335335,1000,3,5,77621661
random-0.3263263263263263-pdens-3,200,0.5,0.3263263263263263,1000,3,5,63624116
random-0.8278278278278278-pdens-1,200,0.5,0.8278278278278278,1000,1,5,66508066
random-0.9479479479479479-pdens-0,200,0.5,0.9479479479479479,1000,0,5,92999700
random-0.40540540540540543-pdens-2,200,0.5,0.40540540540540543,1000,2,5,69229104
random-0.17017017017017017-pdens-2,200,0.5,0.17017017017017017,1000,2,5,52566281
random-0.8148148148148148-pdens-2,200,0.5,0.8148148148148148,1000,2,5,67052851
random-0.15615615615615616-pdens-4,200,0.5,0.15615615615615616,1000,4,5,48922961
random-0.9099099099099099-pdens-0,200,0.5,0.9099099099099099,1000,0,5,96891672
random-0.9119119119119119-pdens-4,200,0.5,0.9119119119119119,1000,4,5,71291136
random-0.35835835835835833-pdens-4,200,0.5,0.35835835835835833,1000,4,5,55692777
random-0.27127127127127126-pdens-1,200,0.5,0.27127127127127126,1000,1,5,66044583
random-0.2702702702702703-pdens-2,200,0.5,0.2702702702702703,1000,2,5,64513203
random-0.26426426426426425-pdens-4,200,0.5,0.26426426426426425,1000,4,5,47537335
random-0.5445445445445445-pdens-2,200,0.5,0.5445445445445445,1000,2,5,79789724
random-0.15615615615615616-pdens-3,200,0.5,0.15615615615615616,1000,3,5,42583406
random-0.17117117117117117-pdens-1,200,0.5,0.17117117117117117,1000,1,5,57857652
random-0.933933933933934-pdens-3,200,0.5,0.933933933933934,1000,3,5,92374635
random-0.17317317317317318-pdens-0,200,0.5,0.17317317317317318,1000,0,5,46011990
random-0.24224224224224225-pdens-2,200,0.5,0.24224224224224225,1000,2,5,60498087
random-0.9769769769769769-pdens-4,200,0.5,0.9769769769769769,1000,4,5,70665230
random-0.4904904904904905-pdens-2,200,0.5,0.4904904904904905,1000,2,5,57398098
random-0.4084084084084084-pdens-3,200,0.5,0.4084084084084084,1000,3,5,56028794
random-0.8208208208208209-pdens-3,200,0.5,0.8208208208208209,1000,3,5,67162614
random-0.9779779779779779-pdens-0,200,0.5,0.9779779779779779,1000,0,5,69502775
random-0.3613613613613614-pdens-1,200,0.5,0.3613613613613614,1000,1,5,51540679
random-0.23223223223223222-pdens-0,200,0.5,0.23223223223223222,1000,0,5,45146725
random-0.1881881881881882-pdens-0,200,0.5,0.1881881881881882,1000,0,5,43443031
random-0.46546546546546547-pdens-3,200,0.5,0.46546546546546547,1000,3,5,57899837
random-0.7297297297297297-pdens-4,200,0.5,0.7297297297297297,1000,4,5,64167086
random-0.11511511511511512-pdens-4,200,0.5,0.11511511511511512,1000,4,5,38542155
random-0.5335335335335335-pdens-0,200,0.5,0.5335335335335335,1000,0,5,57973857
random-0.47847847847847846-pdens-3,200,0.5,0.47847847847847846,1000,3,5,56854244
random-0.6606606606606606-pdens-0,200,0.5,0.6606606606606606,1000,0,5,61981565
random-0.2272272272272272-pdens-2,200,0.5,0.2272272272272272,1000,2,5,45056771
random-0.23623623623623624-pdens-4,200,0.5,0.23623623623623624,1000,4,5,45468866
random-0.9159159159159159-pdens-4,200,0.5,0.9159159159159159,1000,4,5,68602969
random-0.16816816816816815-pdens-2,200,0.5,0.16816816816816815,1000,2,5,42143041
random-0.8508508508508509-pdens-4,200,0.5,0.8508508508508509,1000,4,5,67389815
random-0.3743743743743744-pdens-0,200,0.5,0.3743743743743744,1000,0,5,53166811
random-0.953953953953954-pdens-4,200,0.5,0.953953953953954,1000,4,5,69385064
random-0.9409409409409409-pdens-0,200,0.5,0.9409409409409409,1000,0,5,69273212
random-0.7617617617617618-pdens-4,200,0.5,0.7617617617617618,1000,4,5,64613874
random-0.7397397397397397-pdens-2,200,0.5,0.7397397397397397,1000,2,5,63999494
random-0.04904904904904905-pdens-4,200,0.5,0.04904904904904905,1000,4,5,25674100
random-0.7487487487487487-pdens-4,200,0.5,0.7487487487487487,1000,4,5,64861549
random-0.009009009009009009-pdens-3,200,0.5,0.009009009009009009,1000,3,5,5760148
random-0.08808808808808809-pdens-2,200,0.5,0.08808808808808809,1000,2,5,34559993
random-0.47347347347347346-pdens-4,200,0.5,0.47347347347347346,1000,4,5,56842259
random-0.8208208208208209-pdens-0,200,0.5,0.8208208208208209,1000,0,5,68052743
random-0.3973973973973974-pdens-2,200,0.5,0.3973973973973974,1000,2,5,54260002
random-0.7857857857857857-pdens-3,200,0.5,0.7857857857857857,1000,3,5,66542670
random-0.6846846846846847-pdens-2,200,0.5,0.6846846846846847,1000,2,5,65817412
random-0.3663663663663664-pdens-2,200,0.5,0.3663663663663664,1000,2,5,52004280
random-0.8328328328328328-pdens-0,200,0.5,0.8328328328328328,1000,0,5,66482005
random-0.6376376376376376-pdens-4,200,0.5,0.6376376376376376,1000,4,5,60796944
random-0.973973973973974-pdens-1,200,0.5,0.973973973973974,1000,1,5,70197685
random-0.6146146146146146-pdens-4,200,0.5,0.6146146146146146,1000,4,5,62118461
random-0.5475475475475475-pdens-1,200,0.5,0.5475475475475475,1000,1,5,58098255
random-0.6246246246246246-pdens-4,200,0.5,0.6246246246246246,1000,4,5,62889836
random-0.3913913913913914-pdens-4,200,0.5,0.3913913913913914,1000,4,5,53893536
random-0.015015015015015015-pdens-4,200,0.5,0.015015015015015015,1000,4,5,9177129
random-0.6476476476476476-pdens-2,200,0.5,0.6476476476476476,1000,2,5,61119047
random-0.6476476476476476-pdens-0,200,0.5,0.6476476476476476,1000,0,5,64718236
random-0.7737737737737738-pdens-4,200,0.5,0.7737737737737738,1000,4,5,67731638
random-0.25225225225225223-pdens-0,200,0.5,0.25225225225225223,1000,0,5,50644999
random-0.23723723723723725-pdens-4,200,0.5,0.23723723723723725,1000,4,5,46325996
random-0.7857857857857857-pdens-4,200,0.5,0.7857857857857857,1000,4,5,67469655
random-0.8378378378378378-pdens-4,200,0.5,0.8378378378378378,1000,4,5,65591659
random-0.3793793793793794-pdens-3,200,0.5,0.3793793793793794,1000,3,5,53946122
random-0.3283283283283283-pdens-0,200,0.5,0.3283283283283283,1000,0,5,51339478
random-0.5125125125125125-pdens-2,200,0.5,0.5125125125125125,1000,2,5,59250097
random-0.8068068068068068-pdens-3,200,0.5,0.8068068068068068,1000,3,5,66733002
random-0.15415415415415415-pdens-4,200,0.5,0.15415415415415415,1000,4,5,41397499
random-0.8248248248248248-pdens-3,200,0.5,0.8248248248248248,1000,3,5,66159307
random-0.34434434434434436-pdens-0,200,0.5,0.34434434434434436,1000,0,5,53001994
random-0.25125125125125125-pdens-1,200,0.5,0.25125125125125125,1000,1,5,48964223
random-0.8188188188188188-pdens-2,200,0.5,0.8188188188188188,1000,2,5,68251529
random-0.4874874874874875-pdens-4,200,0.5,0.4874874874874875,1000,4,5,57232464
random-0.5835835835835835-pdens-1,200,0.5,0.5835835835835835,1000,1,5,60400220
random-0.008008008008008008-pdens-3,200,0.5,0.008008008008008008,1000,3,5,5400946
random-0.11211211211211211-pdens-2,200,0.5,0.11211211211211211,1000,2,5,41779174
random-0.943943943943944-pdens-1,200,0.5,0.943943943943944,1000,1,5,68360794
random-0.7677677677677678-pdens-3,200,0.5,0.7677677677677678,1000,3,5,65601059
random-0.8998998998998999-pdens-3,200,0.5,0.8998998998998999,1000,3,5,69861908
random-0.22022022022022023-pdens-4,200,0.5,0.22022022022022023,1000,4,5,44569634
random-0.7167167167167167-pdens-1,200,0.5,0.7167167167167167,1000,1,5,63542521
random-0.994994994994995-pdens-1,200,0.5,0.994994994994995,1000,1,5,70250109
random-0.5415415415415415-pdens-3,200,0.5,0.5415415415415415,1000,3,5,59737853
random-0.2502502502502503-pdens-0,200,0.5,0.2502502502502503,1000,0,5,50394493
random-0.993993993993994-pdens-4,200,0.5,0.993993993993994,1000,4,5,71935687
random-0.06006006006006006-pdens-4,200,0.5,0.06006006006006006,1000,4,5,29900088
random-0.21421421421421422-pdens-0,200,0.5,0.21421421421421422,1000,0,5,44399095
random-0.9309309309309309-pdens-2,200,0.5,0.9309309309309309,1000,2,5,70591888
random-0.4264264264264264-pdens-1,200,0.5,0.4264264264264264,1000,1,5,55845536
random-0.5085085085085085-pdens-1,200,0.5,0.5085085085085085,1000,1,5,57672357
random-0.4024024024024024-pdens-0,200,0.5,0.4024024024024024,1000,0,5,56632051
random-0.3103103103103103-pdens-1,200,0.5,0.3103103103103103,1000,1,5,51557139
random-0.5465465465465466-pdens-1,200,0.5,0.5465465465465466,1000,1,5,58488828
random-0.2772772772772773-pdens-0,200,0.5,0.2772772772772773,1000,0,5,47760637
random-0.970970970970971-pdens-4,200,0.5,0.970970970970971,1000,4,5,70943129
random-0.2082082082082082-pdens-1,200,0.5,0.2082082082082082,1000,1,5,46066965
random-0.7377377377377378-pdens-2,200,0.5,0.7377377377377378,1000,2,5,66226865
random-0.15915915915915915-pdens-2,200,0.5,0.15915915915915915,1000,2,5,43176766
random-0.0980980980980981-pdens-2,200,0.5,0.0980980980980981,1000,2,5,38100598
random-0.34934934934934936-pdens-1,200,0.5,0.34934934934934936,1000,1,5,53982366
random-0.21621621621621623-pdens-3,200,0.5,0.21621621621621623,1000,3,5,46097342
random-0.7617617617617618-pdens-3,200,0.5,0.7617617617617618,1000,3,5,65756406
random-0.6846846846846847-pdens-1,200,0.5,0.6846846846846847,1000,1,5,63806932
random-0.3053053053053053-pdens-2,200,0.5,0.3053053053053053,1000,2,5,50733448
random-0.6926926926926927-pdens-3,200,0.5,0.6926926926926927,1000,3,5,63034701
random-0.6716716716716716-pdens-3,200,0.5,0.6716716716716716,1000,3,5,62111480
random-0.04904904904904905-pdens-1,200,0.5,0.04904904904904905,1000,1,5,27165016
random-0.33233233233233234-pdens-2,200,0.5,0.33233233233233234,1000,2,5,50588780
random-0.17617617617617617-pdens-0,200,0.5,0.17617617617617617,1000,0,5,43753593
random-0.8338338338338338-pdens-2,200,0.5,0.8338338338338338,1000,2,5,66249766
random-0.5675675675675675-pdens-3,200,0.5,0.5675675675675675,1000,3,5,58283838
random-0.058058058058058054-pdens-0,200,0.5,0.058058058058058054,1000,0,5,31807438
random-0.3303303303303303-pdens-3,200,0.5,0.3303303303303303,1000,3,5,50888266
random-0.8008008008008007-pdens-0,200,0.5,0.8008008008008007,1000,0,5,67275881
random-0.46346346346346345-pdens-3,200,0.5,0.46346346346346345,1000,3,5,57669043
random-0.0940940940940941-pdens-2,200,0.5,0.0940940940940941,1000,2,5,36315949
random-0.35135135135135137-pdens-4,200,0.5,0.35135135135135137,1000,4,5,50893831
random-0.9019019019019019-pdens-3,200,0.5,0.9019019019019019,1000,3,5,70601357
random-0.25825825825825827-pdens-4,200,0.5,0.25825825825825827,1000,4,5,50365055
random-0.5005005005005005-pdens-1,200,0.5,0.5005005005005005,1000,1,5,58923098
random-0.35435435435435436-pdens-1,200,0.5,0.35435435435435436,1000,1,5,51805417
random-0.1991991991991992-pdens-4,200,0.5,0.1991991991991992,1000,4,5,44602284
random-0.3253253253253253-pdens-2,200,0.5,0.3253253253253253,1000,2,5,50875473
random-0.6546546546546547-pdens-4,200,0.5,0.6546546546546547,1000,4,5,61809694
random-0.32732732732732733-pdens-4,200,0.5,0.32732732732732733,1000,4,5,52031890
random-0.5415415415415415-pdens-0,200,0.5,0.5415415415415415,1000,0,5,57562767
random-0.944944944944945-pdens-4,200,0.5,0.944944944944945,1000,4,5,68916270
random-0.7997997997997998-pdens-1,200,0.5,0.7997997997997998,1000,1,5,65546755
random-0.38538538538538536-pdens-1,200,0.5,0.38538538538538536,1000,1,5,54188936
random-0.8858858858858859-pdens-2,200,0.5,0.8858858858858859,1000,2,5,68869421
random-0.955955955955956-pdens-1,200,0.5,0.955955955955956,1000,1,5,70391254
random-0.9129129129129129-pdens-2,200,0.5,0.9129129129129129,1000,2,5,68719372
random-0.3233233233233233-pdens-1,200,0.5,0.3233233233233233,1000,1,5,51154908
random-0.26126126126126126-pdens-2,200,0.5,0.26126126126126126,1000,2,5,47188031
random-0.3843843843843844-pdens-4,200,0.5,0.3843843843843844,1000,4,5,52811750
random-0.19119119119119118-pdens-3,200,0.5,0.19119119119119118,1000,3,5,43822771
random-0.8718718718718719-pdens-1,200,0.5,0.8718718718718719,1000,1,5,67066199
random-0.5565565565565566-pdens-4,200,0.5,0.5565565565565566,1000,4,5,59413664
random-0.057057057057057055-pdens-1,200,0.5,0.057057057057057055,1000,1,5,29610279
random-0.3013013013013013-pdens-2,200,0.5,0.3013013013013013,1000,2,5,51757521
random-0.6816816816816816-pdens-2,200,0.5,0.6816816816816816,1000,2,5,63801890
random-0.7157157157157157-pdens-4,200,0.5,0.7157157157157157,1000,4,5,63712942
random-0.7717717717717718-pdens-4,200,0.5,0.7717717717717718,1000,4,5,67572783
random-0.27927927927927926-pdens-3,200,0.5,0.27927927927927926,1000,3,5,48947952
random-0.6016016016016016-pdens-3,200,0.5,0.6016016016016016,1000,3,5,59044345
random-0.22422422422422422-pdens-0,200,0.5,0.22422422422422422,1000,0,5,45980686
random-0.1931931931931932-pdens-2,200,0.5,0.1931931931931932,1000,2,5,46753520
random-0.8118118118118118-pdens-2,200,0.5,0.8118118118118118,1000,2,5,66250418
random-0.4044044044044044-pdens-2,200,0.5,0.4044044044044044,1000,2,5,53293145
random-0.1981981981981982-pdens-1,200,0.5,0.1981981981981982,1000,1,5,45301317
random-0.6556556556556556-pdens-2,200,0.5,0.6556556556556556,1000,2,5,60814902
random-0.9049049049049049-pdens-1,200,0.5,0.9049049049049049,1000,1,5,68076827
random-0.3183183183183183-pdens-3,200,0.5,0.3183183183183183,1000,3,5,50846262
random-0.8848848848848849-pdens-0,200,0.5,0.8848848848848849,1000,0,5,70163224
random-0.32732732732732733-pdens-3,200,0.5,0.32732732732732733,1000,3,5,50132386
random-0.06606606606606606-pdens-1,200,0.5,0.06606606606606606,1000,1,5,30492020
random-0.5115115115115115-pdens-3,200,0.5,0.5115115115115115,1000,3,5,57113974
random-0.07907907907907907-pdens-3,200,0.5,0.07907907907907907,1000,3,5,33917755
random-0.4974974974974975-pdens-1,200,0.5,0.4974974974974975,1000,1,5,56410437
random-0.8598598598598598-pdens-4,200,0.5,0.8598598598598598,1000,4,5,68255096
random-0.13913913913913914-pdens-2,200,0.5,0.13913913913913914,1000,2,5,40746697
random-0.8038038038038038-pdens-2,200,0.5,0.8038038038038038,1000,2,5,65901347
random-0.06306306306306306-pdens-4,200,0.5,0.06306306306306306,1000,4,5,29622659
random-0.16116116116116116-pdens-0,200,0.5,0.16116116116116116,1000,0,5,42017579
random-0.7657657657657657-pdens-3,200,0.5,0.7657657657657657,1000,3,5,66806107
random-0.6726726726726726-pdens-4,200,0.5,0.6726726726726726,1000,4,5,63686061
random-0.8808808808808809-pdens-0,200,0.5,0.8808808808808809,1000,0,5,70872465
random-0.7887887887887888-pdens-4,200,0.5,0.7887887887887888,1000,4,5,69278482
random-0.23223223223223222-pdens-2,200,0.5,0.23223223223223222,1000,2,5,46824325
random-0.9329329329329329-pdens-4,200,0.5,0.9329329329329329,1000,4,5,71271591
random-0.8058058058058059-pdens-1,200,0.5,0.8058058058058059,1000,1,5,65610551
random-0.002002002002002002-pdens-2,200,0.5,0.002002002002002002,1000,2,5,4568523
random-0.6636636636636637-pdens-0,200,0.5,0.6636636636636637,1000,0,5,64868211
random-0.2222222222222222-pdens-1,200,0.5,0.2222222222222222,1000,1,5,46565210
random-0.997997997997998-pdens-4,200,0.5,0.997997997997998,1000,4,5,69967626
random-0.3663663663663664-pdens-3,200,0.5,0.3663663663663664,1000,3,5,54447496
random-0.8608608608608609-pdens-3,200,0.5,0.8608608608608609,1000,3,5,68292858
random-0.6296296296296297-pdens-1,200,0.5,0.6296296296296297,1000,1,5,61077145
random-0.45145145145145144-pdens-3,200,0.5,0.45145145145145144,1000,3,5,55188370
random-0.6506506506506506-pdens-0,200,0.5,0.6506506506506506,1000,0,5,61240989
random-0.43843843843843844-pdens-1,200,0.5,0.43843843843843844,1000,1,5,54818827
random-0.5275275275275275-pdens-3,200,0.5,0.5275275275275275,1000,3,5,57694456
random-0.9579579579579579-pdens-1,200,0.5,0.9579579579579579,1000,1,5,69397458
random-0.05305305305305305-pdens-3,200,0.5,0.05305305305305305,1000,3,5,27347567
random-0.2082082082082082-pdens-2,200,0.5,0.2082082082082082,1000,2,5,46393866
random-0.5045045045045045-pdens-1,200,0.5,0.5045045045045045,1000,1,5,57349411
random-0.35235235235235235-pdens-2,200,0.5,0.35235235235235235,1000,2,5,51630315
random-0.06606606606606606-pdens-0,200,0.5,0.06606606606606606,1000,0,5,33510412
random-0.7117117117117117-pdens-0,200,0.5,0.7117117117117117,1000,0,5,63866128
random-0.9009009009009009-pdens-0,200,0.5,0.9009009009009009,1000,0,5,68964187
random-0.934934934934935-pdens-3,200,0.5,0.934934934934935,1000,3,5,68770876
random-0.5355355355355356-pdens-1,200,0.5,0.5355355355355356,1000,1,5,57362707
random-0.24124124124124124-pdens-4,200,0.5,0.24124124124124124,1000,4,5,45577674
random-0.02002002002002002-pdens-0,200,0.5,0.02002002002002002,1000,0,5,12646681
random-0.3983983983983984-pdens-4,200,0.5,0.3983983983983984,1000,4,5,53262725
random-0.44744744744744747-pdens-2,200,0.5,0.44744744744744747,1000,2,5,55051501
random-0.9129129129129129-pdens-0,200,0.5,0.9129129129129129,1000,0,5,68091803
random-0.9669669669669669-pdens-0,200,0.5,0.9669669669669669,1000,0,5,70046198
random-0.8958958958958959-pdens-3,200,0.5,0.8958958958958959,1000,3,5,69912376
random-0.32232232232232233-pdens-1,200,0.5,0.32232232232232233,1000,1,5,51428167
random-0.9409409409409409-pdens-2,200,0.5,0.9409409409409409,1000,2,5,69331125
random-0.36936936936936937-pdens-3,200,0.5,0.36936936936936937,1000,3,5,51263711
random-0.8718718718718719-pdens-4,200,0.5,0.8718718718718719,1000,4,5,67324020
random-0.9229229229229229-pdens-1,200,0.5,0.9229229229229229,1000,1,5,68478756
random-0.3893893893893894-pdens-1,200,0.5,0.3893893893893894,1000,1,5,53623920
random-0.6146146146146146-pdens-2,200,0.5,0.6146146146146146,1000,2,5,60644958
random-0.8808808808808809-pdens-1,200,0.5,0.8808808808808809,1000,1,5,67787161
random-0.5345345345345345-pdens-3,200,0.5,0.5345345345345345,1000,3,5,57869672
random-0.07807807807807808-pdens-1,200,0.5,0.07807807807807808,1000,1,5,34284177
random-0.6206206206206206-pdens-1,200,0.5,0.6206206206206206,1000,1,5,60252822
random-0.12512512512512514-pdens-1,200,0.5,0.12512512512512514,1000,1,5,38191098
random-0.4314314314314314-pdens-3,200,0.5,0.4314314314314314,1000,3,5,54408836
random-0.6526526526526526-pdens-3,200,0.5,0.6526526526526526,1000,3,5,63566023
random-0.9239239239239239-pdens-0,200,0.5,0.9239239239239239,1000,0,5,70537056
random-0.14314314314314314-pdens-3,200,0.5,0.14314314314314314,1000,3,5,40646896
random-0.3313313313313313-pdens-4,200,0.5,0.3313313313313313,1000,4,5,50625615
random-0.98998998998999-pdens-1,200,0.5,0.98998998998999,1000,1,5,71149006
random-0.17417417417417416-pdens-0,200,0.5,0.17417417417417416,1000,0,5,44147201
random-0.08308308308308308-pdens-3,200,0.5,0.08308308308308308,1000,3,5,33007743
random-0.16316316316316315-pdens-2,200,0.5,0.16316316316316315,1000,2,5,43856560
random-0.5295295295295295-pdens-0,200,0.5,0.5295295295295295,1000,0,5,58241362
random-0.6866866866866866-pdens-1,200,0.5,0.6866866866866866,1000,1,5,62403683
random-0.8258258258258259-pdens-3,200,0.5,0.8258258258258259,1000,3,5,66253327
random-0.5155155155155156-pdens-1,200,0.5,0.5155155155155156,1000,1,5,57341871
random-0.2922922922922923-pdens-4,200,0.5,0.2922922922922923,1000,4,5,49760098
random-0.46446446446446443-pdens-3,200,0.5,0.46446446446446443,1000,3,5,55758418
random-0.6766766766766766-pdens-2,200,0.5,0.6766766766766766,1000,2,5,62123520
random-0.3613613613613614-pdens-4,200,0.5,0.3613613613613614,1000,4,5,52047330
random-0.1091091091091091-pdens-1,200,0.5,0.1091091091091091,1000,1,5,38139472
random-0.11611611611611611-pdens-3,200,0.5,0.11611611611611611,1000,3,5,38485309
random-0.37037037037037035-pdens-2,200,0.5,0.37037037037037035,1000,2,5,52556850
